season,team_a,team_b,p_a_wins
2003,1104,1112,0.6871028542518616
2003,1104,1113,0.5114163160324097
2003,1104,1120,0.48650115728378296
2003,1104,1122,0.6551666855812073
2003,1104,1139,0.4221448004245758
2003,1104,1140,0.44190627336502075
2003,1104,1141,0.43958091735839844
2003,1104,1143,0.7291285395622253
2003,1104,1153,0.7291285395622253
2003,1104,1160,0.5001133680343628
2003,1104,1161,0.460440456867218
2003,1104,1163,0.759107768535614
2003,1104,1166,0.7288667559623718
2003,1104,1173,0.7523922920227051
2003,1104,1181,0.7576164603233337
2003,1104,1190,0.7033125162124634
2003,1104,1196,0.7564821839332581
2003,1104,1211,0.48518994450569153
2003,1104,1221,0.4236180782318115
2003,1104,1228,0.7607200741767883
2003,1104,1231,0.7291285395622253
2003,1104,1237,0.7604828476905823
2003,1104,1242,0.7303781509399414
2003,1104,1246,0.6612610220909119
2003,1104,1257,0.7576164603233337
2003,1104,1261,0.7483605146408081
2003,1104,1264,0.47288185358047485
2003,1104,1266,0.7485173940658569
2003,1104,1268,0.7468501925468445
2003,1104,1272,0.7483605146408081
2003,1104,1277,0.7397496700286865
2003,1104,1280,0.7468501925468445
2003,1104,1281,0.7507421970367432
2003,1104,1301,0.48085853457450867
2003,1104,1323,0.7507421970367432
2003,1104,1328,0.7089148163795471
2003,1104,1329,0.7507421970367432
2003,1104,1332,0.7397496700286865
2003,1104,1335,0.41797584295272827
2003,1104,1338,0.7564821839332581
2003,1104,1345,0.48085853457450867
2003,1104,1354,0.7435402870178223
2003,1104,1356,0.41797584295272827
2003,1104,1358,0.6160064935684204
2003,1104,1360,0.5931950211524963
2003,1104,1386,0.7397496700286865
2003,1104,1390,0.7607200741767883
2003,1104,1393,0.7607200741767883
2003,1104,1400,0.7095261216163635
2003,1104,1407,0.4236180782318115
2003,1104,1409,0.43975818157196045
2003,1104,1411,0.7318826913833618
2003,1104,1421,0.7435402870178223
2003,1104,1423,0.41797584295272827
2003,1104,1428,0.48085853457450867
2003,1104,1429,0.4509851932525635
2003,1104,1436,0.5214406847953796
2003,1104,1443,0.4080484211444855
2003,1104,1447,0.6160064935684204
2003,1104,1448,0.7564821839332581
2003,1104,1451,0.44380101561546326
2003,1104,1454,0.4221448004245758
2003,1104,1458,0.7468501925468445
2003,1104,1462,0.7485173940658569
2003,1112,1113,0.30685997009277344
2003,1112,1120,0.3654089868068695
2003,1112,1122,0.7660032510757446
2003,1112,1139,0.5038604140281677
2003,1112,1140,0.5487715601921082
2003,1112,1141,0.524072527885437
2003,1112,1143,0.29703572392463684
2003,1112,1153,0.563598096370697
2003,1112,1160,0.3654089868068695
2003,1112,1161,0.7093897461891174
2003,1112,1163,0.31644874811172485
2003,1112,1166,0.31644874811172485
2003,1112,1173,0.39472824335098267
2003,1112,1181,0.3738570511341095
2003,1112,1190,0.8415020108222961
2003,1112,1196,0.4022195339202881
2003,1112,1211,0.48305147886276245
2003,1112,1221,0.625438928604126
2003,1112,1228,0.3738570511341095
2003,1112,1231,0.3062073588371277
2003,1112,1237,0.8605719208717346
2003,1112,1242,0.4250754415988922
2003,1112,1246,0.506838858127594
2003,1112,1257,0.39472824335098267
2003,1112,1261,0.2803257405757904
2003,1112,1264,0.6754859685897827
2003,1112,1266,0.3738570511341095
2003,1112,1268,0.3082368075847626
2003,1112,1272,0.2803257405757904
2003,1112,1277,0.29703572392463684
2003,1112,1280,0.3082368075847626
2003,1112,1281,0.31644874811172485
2003,1112,1301,0.6036160588264465
2003,1112,1323,0.31644874811172485
2003,1112,1328,0.459736704826355
2003,1112,1329,0.31644874811172485
2003,1112,1332,0.30097994208335876
2003,1112,1335,0.6678705215454102
2003,1112,1338,0.4250754415988922
2003,1112,1345,0.3729248642921448
2003,1112,1354,0.8605719208717346
2003,1112,1356,0.524072527885437
2003,1112,1358,0.6849905848503113
2003,1112,1360,0.758437991142273
2003,1112,1386,0.3062073588371277
2003,1112,1390,0.38284966349601746
2003,1112,1393,0.3738570511341095
2003,1112,1400,0.5077900886535645
2003,1112,1407,0.625438928604126
2003,1112,1409,0.6757513880729675
2003,1112,1411,0.7307968735694885
2003,1112,1421,0.8605719208717346
2003,1112,1423,0.6678705215454102
2003,1112,1428,0.32172492146492004
2003,1112,1429,0.6871254444122314
2003,1112,1436,0.7327424883842468
2003,1112,1443,0.5901384949684143
2003,1112,1447,0.6424155831336975
2003,1112,1448,0.4022195339202881
2003,1112,1451,0.7419173121452332
2003,1112,1454,0.6716555953025818
2003,1112,1458,0.3082368075847626
2003,1112,1462,0.3738570511341095
2003,1113,1120,0.48650115728378296
2003,1113,1122,0.6551666855812073
2003,1113,1139,0.4221448004245758
2003,1113,1140,0.44190627336502075
2003,1113,1141,0.4273054599761963
2003,1113,1143,0.7291285395622253
2003,1113,1153,0.7366134524345398
2003,1113,1160,0.5246713161468506
2003,1113,1161,0.460440456867218
2003,1113,1163,0.759107768535614
2003,1113,1166,0.7507421970367432
2003,1113,1173,0.7523922920227051
2003,1113,1181,0.7607200741767883
2003,1113,1190,0.7376552224159241
2003,1113,1196,0.7564821839332581
2003,1113,1211,0.48085853457450867
2003,1113,1221,0.4299991726875305
2003,1113,1228,0.7607200741767883
2003,1113,1231,0.7291285395622253
2003,1113,1237,0.6885944604873657
2003,1113,1242,0.7721879482269287
2003,1113,1246,0.6026477217674255
2003,1113,1257,0.7607200741767883
2003,1113,1261,0.7483605146408081
2003,1113,1264,0.47288185358047485
2003,1113,1266,0.7576164603233337
2003,1113,1268,0.759107768535614
2003,1113,1272,0.7172728776931763
2003,1113,1277,0.7291285395622253
2003,1113,1280,0.7559899091720581
2003,1113,1281,0.7507421970367432
2003,1113,1301,0.5029054880142212
2003,1113,1323,0.7507421970367432
2003,1113,1328,0.7722314596176147
2003,1113,1329,0.7369158864021301
2003,1113,1332,0.7291285395622253
2003,1113,1335,0.41797584295272827
2003,1113,1338,0.7564821839332581
2003,1113,1345,0.48085853457450867
2003,1113,1354,0.733590841293335
2003,1113,1356,0.4273054599761963
2003,1113,1358,0.6455798745155334
2003,1113,1360,0.779113233089447
2003,1113,1386,0.7582263946533203
2003,1113,1390,0.7419604659080505
2003,1113,1393,0.7607200741767883
2003,1113,1400,0.6871028542518616
2003,1113,1407,0.47288185358047485
2003,1113,1409,0.43975818157196045
2003,1113,1411,0.7318826913833618
2003,1113,1421,0.7313312888145447
2003,1113,1423,0.41797584295272827
2003,1113,1428,0.48085853457450867
2003,1113,1429,0.6576634645462036
2003,1113,1436,0.6886836886405945
2003,1113,1443,0.4181509017944336
2003,1113,1447,0.7376552224159241
2003,1113,1448,0.76841801404953
2003,1113,1451,0.4314984679222107
2003,1113,1454,0.4221448004245758
2003,1113,1458,0.759107768535614
2003,1113,1462,0.7607200741767883
2003,1120,1122,0.5931950211524963
2003,1120,1139,0.44190627336502075
2003,1120,1140,0.4530859887599945
2003,1120,1141,0.43768998980522156
2003,1120,1143,0.7483605146408081
2003,1120,1153,0.7483605146408081
2003,1120,1160,0.5114163160324097
2003,1120,1161,0.4236180782318115
2003,1120,1163,0.7468501925468445
2003,1120,1166,0.7468501925468445
2003,1120,1173,0.7485173940658569
2003,1120,1181,0.6928083300590515
2003,1120,1190,0.6160064935684204
2003,1120,1196,0.7755575180053711
2003,1120,1211,0.4944649636745453
2003,1120,1221,0.4299991726875305
2003,1120,1228,0.7485173940658569
2003,1120,1231,0.7397496700286865
2003,1120,1237,0.6487856507301331
2003,1120,1242,0.5532814860343933
2003,1120,1246,0.2583167850971222
2003,1120,1257,0.7485173940658569
2003,1120,1261,0.735746443271637
2003,1120,1264,0.4299991726875305
2003,1120,1266,0.7257328629493713
2003,1120,1268,0.7629824876785278
2003,1120,1272,0.735746443271637
2003,1120,1277,0.7483605146408081
2003,1120,1280,0.7468501925468445
2003,1120,1281,0.7468501925468445
2003,1120,1301,0.4944649636745453
2003,1120,1323,0.7559899091720581
2003,1120,1328,0.6026477217674255
2003,1120,1329,0.759107768535614
2003,1120,1332,0.7483605146408081
2003,1120,1335,0.4243345260620117
2003,1120,1338,0.5532814860343933
2003,1120,1345,0.4892823100090027
2003,1120,1354,0.764028012752533
2003,1120,1356,0.42857712507247925
2003,1120,1358,0.4509851932525635
2003,1120,1360,0.42748159170150757
2003,1120,1386,0.7451502680778503
2003,1120,1390,0.7607200741767883
2003,1120,1393,0.7041657567024231
2003,1120,1400,0.5296933650970459
2003,1120,1407,0.44339558482170105
2003,1120,1409,0.4518543779850006
2003,1120,1411,0.7318826913833618
2003,1120,1421,0.7435402870178223
2003,1120,1423,0.43768998980522156
2003,1120,1428,0.4944649636745453
2003,1120,1429,0.4509851932525635
2003,1120,1436,0.4860993027687073
2003,1120,1443,0.41857901215553284
2003,1120,1447,0.4509851932525635
2003,1120,1448,0.7303781509399414
2003,1120,1451,0.42852017283439636
2003,1120,1454,0.44190627336502075
2003,1120,1458,0.723970353603363
2003,1120,1462,0.7645769715309143
2003,1122,1139,0.21768076717853546
2003,1122,1140,0.21768076717853546
2003,1122,1141,0.5013783574104309
2003,1122,1143,0.6067884564399719
2003,1122,1153,0.5402377843856812
2003,1122,1160,0.39288851618766785
2003,1122,1161,0.5296025276184082
2003,1122,1163,0.4996902346611023
2003,1122,1166,0.5218479633331299
2003,1122,1173,0.4996902346611023
2003,1122,1181,0.4787672758102417
2003,1122,1190,0.4995228946208954
2003,1122,1196,0.4670332372188568
2003,1122,1211,0.5460009574890137
2003,1122,1221,0.49352550506591797
2003,1122,1228,0.4605376124382019
2003,1122,1231,0.7029969692230225
2003,1122,1237,0.5169684886932373
2003,1122,1242,0.43120041489601135
2003,1122,1246,0.24846604466438293
2003,1122,1257,0.4605376124382019
2003,1122,1261,0.38182583451271057
2003,1122,1264,0.5131564140319824
2003,1122,1266,0.4787672758102417
2003,1122,1268,0.4386012554168701
2003,1122,1272,0.41756778955459595
2003,1122,1277,0.6270468831062317
2003,1122,1280,0.36714401841163635
2003,1122,1281,0.5218479633331299
2003,1122,1301,0.6043328046798706
2003,1122,1323,0.5895885229110718
2003,1122,1328,0.16536496579647064
2003,1122,1329,0.6666054129600525
2003,1122,1332,0.6392516493797302
2003,1122,1335,0.5030027627944946
2003,1122,1338,0.4670332372188568
2003,1122,1345,0.4599556028842926
2003,1122,1354,0.5441678762435913
2003,1122,1356,0.44928956031799316
2003,1122,1358,0.4995228946208954
2003,1122,1360,0.5093669891357422
2003,1122,1386,0.42183756828308105
2003,1122,1390,0.5895885229110718
2003,1122,1393,0.4945261776447296
2003,1122,1400,0.16536496579647064
2003,1122,1407,0.5147796273231506
2003,1122,1409,0.497134268283844
2003,1122,1411,0.5441678762435913
2003,1122,1421,0.8058074116706848
2003,1122,1423,0.2955784499645233
2003,1122,1428,0.38751229643821716
2003,1122,1429,0.5158576369285583
2003,1122,1436,0.5104525089263916
2003,1122,1443,0.5213577747344971
2003,1122,1447,0.49300244450569153
2003,1122,1448,0.5062198638916016
2003,1122,1451,0.5181431174278259
2003,1122,1454,0.5197652578353882
2003,1122,1458,0.36714401841163635
2003,1122,1462,0.4787672758102417
2003,1139,1140,0.5074954628944397
2003,1139,1141,0.5083898305892944
2003,1139,1143,0.7665581703186035
2003,1139,1153,0.7583690285682678
2003,1139,1160,0.5817053318023682
2003,1139,1161,0.5256838798522949
2003,1139,1163,0.7651227712631226
2003,1139,1166,0.7651227712631226
2003,1139,1173,0.7531389594078064
2003,1139,1181,0.6197179555892944
2003,1139,1190,0.7861623764038086
2003,1139,1196,0.6614478826522827
2003,1139,1211,0.5761975646018982
2003,1139,1221,0.4918779134750366
2003,1139,1228,0.6973398327827454
2003,1139,1231,0.7665581703186035
2003,1139,1237,0.6665288209915161
2003,1139,1242,0.5118308663368225
2003,1139,1246,0.3348574936389923
2003,1139,1257,0.7299679517745972
2003,1139,1261,0.7794950008392334
2003,1139,1264,0.4918779134750366
2003,1139,1266,0.7299679517745972
2003,1139,1268,0.7463642954826355
2003,1139,1272,0.7141332030296326
2003,1139,1277,0.7583690285682678
2003,1139,1280,0.7651227712631226
2003,1139,1281,0.7738025784492493
2003,1139,1301,0.5891072154045105
2003,1139,1323,0.7651227712631226
2003,1139,1328,0.5465271472930908
2003,1139,1329,0.7767601013183594
2003,1139,1332,0.7665581703186035
2003,1139,1335,0.49259111285209656
2003,1139,1338,0.5718662738800049
2003,1139,1345,0.5651189684867859
2003,1139,1354,0.7745440006256104
2003,1139,1356,0.5329210162162781
2003,1139,1358,0.6806043386459351
2003,1139,1360,0.49231600761413574
2003,1139,1386,0.7545571327209473
2003,1139,1390,0.7651877999305725
2003,1139,1393,0.7689945101737976
2003,1139,1400,0.4997921884059906
2003,1139,1407,0.4918779134750366
2003,1139,1409,0.49165287613868713
2003,1139,1411,0.7745440006256104
2003,1139,1421,0.7247608304023743
2003,1139,1423,0.5083898305892944
2003,1139,1428,0.5761975646018982
2003,1139,1429,0.5161705017089844
2003,1139,1436,0.5335776805877686
2003,1139,1443,0.5162244439125061
2003,1139,1447,0.5161705017089844
2003,1139,1448,0.7765648365020752
2003,1139,1451,0.49686896800994873
2003,1139,1454,0.5126662254333496
2003,1139,1458,0.7273955941200256
2003,1139,1462,0.7384726405143738
2003,1140,1141,0.497339129447937
2003,1140,1143,0.751502513885498
2003,1140,1153,0.7759242057800293
