season,team_a,team_b,p_a_wins
2003,1104,1112,0.22368591704601676
2003,1104,1113,0.5193025045605079
2003,1104,1120,0.6030345160542415
2003,1104,1122,0.7556283598174843
2003,1104,1139,0.5524822512687982
2003,1104,1140,0.4256717610945218
2003,1104,1141,0.7055983199271383
2003,1104,1143,0.5202263943998261
2003,1104,1153,0.6139697202479736
2003,1104,1160,0.5337649707515068
2003,1104,1161,0.77027387764907
2003,1104,1163,0.3693385026351822
2003,1104,1166,0.3350892657455222
2003,1104,1173,0.46482281648823537
2003,1104,1181,0.31597661774935365
2003,1104,1190,0.8367303935251198
2003,1104,1196,0.2803640595340189
2003,1104,1211,0.5813465089377109
2003,1104,1221,0.6156899531782609
2003,1104,1228,0.2557287461502783
2003,1104,1231,0.6748623195186141
2003,1104,1237,0.7709441570395104
2003,1104,1242,0.22250369791005312
2003,1104,1246,0.16350848320877878
2003,1104,1257,0.37628770068354955
2003,1104,1261,0.2774512481793771
2003,1104,1264,0.6634201587464402
2003,1104,1266,0.3358414771544086
2003,1104,1268,0.32231277627867294
2003,1104,1272,0.34679103486025276
2003,1104,1277,0.36073568529708977
2003,1104,1280,0.2600379778624214
2003,1104,1281,0.37237498142605446
2003,1104,1301,0.6673897891539892
2003,1104,1323,0.571761011638099
2003,1104,1328,0.24632385627454675
2003,1104,1329,0.45940688737484653
2003,1104,1332,0.5085082228946081
2003,1104,1335,0.6228715958804755
2003,1104,1338,0.19739551913983364
2003,1104,1345,0.6145893924779573
2003,1104,1354,0.8725899504588918
2003,1104,1356,0.5380527227440999
2003,1104,1358,0.7964808356536499
2003,1104,1360,0.7832207265019172
2003,1104,1386,0.41409127498778553
2003,1104,1390,0.41207998792897194
2003,1104,1393,0.36394677206684883
2003,1104,1400,0.27043001255771976
2003,1104,1407,0.603924483250512
2003,1104,1409,0.6319993557467901
2003,1104,1411,0.8586369430614131
2003,1104,1421,0.8726581440850515
2003,1104,1423,0.5864894012030197
2003,1104,1428,0.4481207135266695
2003,1104,1429,0.768496279793252
2003,1104,1436,0.7657808435607053
2003,1104,1443,0.5881423459998166
2003,1104,1447,0.8046689158173321
2003,1104,1448,0.34576182638572067
2003,1104,1451,0.6365765781844025
2003,1104,1454,0.6131992487120327
2003,1104,1458,0.256478104461234
2003,1104,1462,0.29103283254587314
2003,1112,1113,0.7584523960588194
2003,1112,1120,0.8293905210988541
2003,1112,1122,0.8576299235894834
2003,1112,1139,0.7312868870329412
2003,1112,1140,0.6497412768672457
2003,1112,1141,0.8179011941397272
2003,1112,1143,0.7549808633413261
2003,1112,1153,0.7868179397731504
2003,1112,1160,0.8001939707443722
2003,1112,1161,0.8702511346789957
2003,1112,1163,0.7037859687872583
2003,1112,1166,0.662087228121693
2003,1112,1173,0.6848249598174382
2003,1112,1181,0.6096769159792299
2003,1112,1190,0.8819169523899745
2003,1112,1196,0.5653651552806629
2003,1112,1211,0.7497395674994407
2003,1112,1221,0.757119445823006
2003,1112,1228,0.5552437209980156
2003,1112,1231,0.7897625153847954
2003,1112,1237,0.8764301048268842
2003,1112,1242,0.5248083449530144
2003,1112,1246,0.35240538113923975
2003,1112,1257,0.656047542018836
2003,1112,1261,0.6008379229514534
2003,1112,1264,0.8088315717895412
2003,1112,1266,0.6514516976285377
2003,1112,1268,0.6087077935984603
2003,1112,1272,0.6537213172277891
2003,1112,1277,0.7384851223885085
2003,1112,1280,0.4971513941174354
2003,1112,1281,0.7161811836888827
2003,1112,1301,0.8162320732515567
2003,1112,1323,0.747917745984364
2003,1112,1328,0.4390208102203105
2003,1112,1329,0.7192192084053936
2003,1112,1332,0.7507304617241329
2003,1112,1335,0.7546154479802678
2003,1112,1338,0.4048811360388409
2003,1112,1345,0.7539557771706866
2003,1112,1354,0.8788937024310127
2003,1112,1356,0.7637945758897262
2003,1112,1358,0.8616544327657364
2003,1112,1360,0.8614249401360601
2003,1112,1386,0.6608527382192219
2003,1112,1390,0.7032109771443604
2003,1112,1393,0.6736549470108578
2003,1112,1400,0.6239476824703839
2003,1112,1407,0.8149176112185147
2003,1112,1409,0.7936350488161479
2003,1112,1411,0.8716383913805923
2003,1112,1421,0.8703613462230999
2003,1112,1423,0.6707023702259274
2003,1112,1428,0.7578895678964732
2003,1112,1429,0.855321932387628
2003,1112,1436,0.8583845103404101
2003,1112,1443,0.7802795481882879
2003,1112,1447,0.8587201107199132
2003,1112,1448,0.6766554054963185
2003,1112,1451,0.8054230351253692
2003,1112,1454,0.7804689667421201
2003,1112,1458,0.5882078865453564
2003,1112,1462,0.7168189983720162
2003,1113,1120,0.5824461908376858
2003,1113,1122,0.8000723277658396
2003,1113,1139,0.564656141779135
2003,1113,1140,0.46211303984157365
2003,1113,1141,0.718683446686683
2003,1113,1143,0.5833089733656064
2003,1113,1153,0.6312627023127599
2003,1113,1160,0.5317373993493899
2003,1113,1161,0.751890997078941
2003,1113,1163,0.3972577654938736
2003,1113,1166,0.35559801080821746
2003,1113,1173,0.4456670619718775
2003,1113,1181,0.34873364281374425
2003,1113,1190,0.8122036554796791
2003,1113,1196,0.29903221345605024
2003,1113,1211,0.6187477870077777
2003,1113,1221,0.5949639170671098
2003,1113,1228,0.2975040184481011
2003,1113,1231,0.6841753517128344
2003,1113,1237,0.8133222128136268
2003,1113,1242,0.2190277404130068
2003,1113,1246,0.1641438545398246
2003,1113,1257,0.32831481649746797
2003,1113,1261,0.3351149039779837
2003,1113,1264,0.6430003802115709
2003,1113,1266,0.3415549843746815
2003,1113,1268,0.3306455410413455
2003,1113,1272,0.38410346478440544
2003,1113,1277,0.5342025278095525
2003,1113,1280,0.2879917863851117
2003,1113,1281,0.3976820864316293
2003,1113,1301,0.661139200149564
2003,1113,1323,0.5110959945602609
2003,1113,1328,0.29033724665307803
2003,1113,1329,0.47078642568822643
2003,1113,1332,0.5288391136860213
2003,1113,1335,0.5931021597358505
2003,1113,1338,0.22667489598934767
2003,1113,1345,0.5963593602582736
2003,1113,1354,0.868640874197989
2003,1113,1356,0.5632374548547222
2003,1113,1358,0.8034308352648484
2003,1113,1360,0.8144676742088591
2003,1113,1386,0.4409932546416747
2003,1113,1390,0.4652570781518778
2003,1113,1393,0.3544518621124669
2003,1113,1400,0.3004643447377821
2003,1113,1407,0.6443232857585887
2003,1113,1409,0.6723262944899671
2003,1113,1411,0.8592890450893429
2003,1113,1421,0.8711534449574541
2003,1113,1423,0.6001538942881214
2003,1113,1428,0.48725598233558653
2003,1113,1429,0.7717225671810464
2003,1113,1436,0.8028878195054953
2003,1113,1443,0.5853162015535524
2003,1113,1447,0.8279021735777968
2003,1113,1448,0.42273574768918387
2003,1113,1451,0.6957431205778128
2003,1113,1454,0.6090615913958053
2003,1113,1458,0.29091476611278216
2003,1113,1462,0.3647561855800572
2003,1120,1122,0.7865424187234222
2003,1120,1139,0.4477526053585144
2003,1120,1140,0.4353897128893235
2003,1120,1141,0.5535040628083736
2003,1120,1143,0.45976116951802154
2003,1120,1153,0.3870362273182175
2003,1120,1160,0.42101643232404456
2003,1120,1161,0.6875925505394911
2003,1120,1163,0.359114970238568
2003,1120,1166,0.2498999413581206
2003,1120,1173,0.3822745708263419
2003,1120,1181,0.21335399581011805
2003,1120,1190,0.796872020293521
2003,1120,1196,0.32020144429258496
2003,1120,1211,0.5481057947234649
2003,1120,1221,0.6134524555467004
2003,1120,1228,0.2755845770500404
2003,1120,1231,0.48400832871654476
2003,1120,1237,0.7997177191976753
2003,1120,1242,0.19110157208478712
2003,1120,1246,0.14069735182991086
2003,1120,1257,0.250510719613426
2003,1120,1261,0.3029648318844375
2003,1120,1264,0.6512492334925457
2003,1120,1266,0.33933915398281606
2003,1120,1268,0.2846670413772546
2003,1120,1272,0.33809947044587596
2003,1120,1277,0.34850267056351386
2003,1120,1280,0.28529499026274285
2003,1120,1281,0.35450884538030214
2003,1120,1301,0.5687029558572084
2003,1120,1323,0.41521870044460063
2003,1120,1328,0.19300712153604713
2003,1120,1329,0.38897555264357664
2003,1120,1332,0.42374870984684826
2003,1120,1335,0.6121086199686173
2003,1120,1338,0.17343605335779508
2003,1120,1345,0.4438649612458976
2003,1120,1354,0.8527961032757458
2003,1120,1356,0.4889753474518345
2003,1120,1358,0.81521421480108
2003,1120,1360,0.7358071126986069
2003,1120,1386,0.3420148697979389
2003,1120,1390,0.37384543834017253
2003,1120,1393,0.2898242795824032
2003,1120,1400,0.23854826909840032
