season,team_a,team_b,p_a_wins
2003,1104,1112,0.20461592078208923
2003,1104,1113,0.5167297720909119
2003,1104,1120,0.586597740650177
2003,1104,1122,0.7139390707015991
2003,1104,1139,0.5367757081985474
2003,1104,1140,0.4897017180919647
2003,1104,1141,0.6215336918830872
2003,1104,1143,0.5149139761924744
2003,1104,1153,0.5895848870277405
2003,1104,1160,0.5167297720909119
2003,1104,1161,0.7251139283180237
2003,1104,1163,0.3921605050563812
2003,1104,1166,0.4479648768901825
2003,1104,1173,0.4385274052619934
2003,1104,1181,0.30854228138923645
2003,1104,1190,0.7331040501594543
2003,1104,1196,0.2898994982242584
2003,1104,1211,0.5121811032295227
2003,1104,1221,0.6546609401702881
2003,1104,1228,0.3376341462135315
2003,1104,1231,0.5479037761688232
2003,1104,1237,0.7483969926834106
2003,1104,1242,0.300005704164505
2003,1104,1246,0.10946548730134964
2003,1104,1257,0.3759855628013611
2003,1104,1261,0.36587953567504883
2003,1104,1264,0.6509113311767578
2003,1104,1266,0.3906867504119873
2003,1104,1268,0.35852986574172974
2003,1104,1272,0.4111076593399048
2003,1104,1277,0.4111076593399048
2003,1104,1280,0.3507351875305176
2003,1104,1281,0.41673702001571655
2003,1104,1301,0.537897527217865
2003,1104,1323,0.49065420031547546
2003,1104,1328,0.2059248834848404
2003,1104,1329,0.4772348403930664
2003,1104,1332,0.5149139761924744
2003,1104,1335,0.5765331387519836
2003,1104,1338,0.25674736499786377
2003,1104,1345,0.5813435316085815
2003,1104,1354,0.7523055672645569
2003,1104,1356,0.515438973903656
2003,1104,1358,0.7361311912536621
2003,1104,1360,0.705513060092926
2003,1104,1386,0.4650256037712097
2003,1104,1390,0.4286501407623291
2003,1104,1393,0.36796921491622925
2003,1104,1400,0.1874651163816452
2003,1104,1407,0.6595339179039001
2003,1104,1409,0.6717445850372314
2003,1104,1411,0.801903486251831
2003,1104,1421,0.7523055672645569
2003,1104,1423,0.5100051164627075
2003,1104,1428,0.4763358533382416
2003,1104,1429,0.7172948718070984
2003,1104,1436,0.7483969926834106
2003,1104,1443,0.5326907634735107
2003,1104,1447,0.7361311912536621
2003,1104,1448,0.32833245396614075
2003,1104,1451,0.5985677242279053
2003,1104,1454,0.6037530899047852
2003,1104,1458,0.3507351875305176
2003,1104,1462,0.33007049560546875
2003,1112,1113,0.7934143543243408
2003,1112,1120,0.8836420774459839
2003,1112,1122,0.9448624849319458
2003,1112,1139,0.8608176112174988
2003,1112,1140,0.7915506362915039
2003,1112,1141,0.8589735627174377
2003,1112,1143,0.7766298651695251
2003,1112,1153,0.7733237743377686
2003,1112,1160,0.8264910578727722
2003,1112,1161,0.923395037651062
2003,1112,1163,0.7902272343635559
2003,1112,1166,0.6936111450195312
2003,1112,1173,0.7453402280807495
2003,1112,1181,0.6726697087287903
2003,1112,1190,0.9604246020317078
2003,1112,1196,0.5759358406066895
2003,1112,1211,0.7948883771896362
2003,1112,1221,0.8804740905761719
2003,1112,1228,0.5723384618759155
2003,1112,1231,0.7785847783088684
2003,1112,1237,0.9665242433547974
2003,1112,1242,0.5581341981887817
2003,1112,1246,0.32160454988479614
2003,1112,1257,0.6990935206413269
2003,1112,1261,0.7000857591629028
2003,1112,1264,0.9046958684921265
2003,1112,1266,0.6905259490013123
2003,1112,1268,0.7094275951385498
2003,1112,1272,0.7173747420310974
2003,1112,1277,0.7924847602844238
2003,1112,1280,0.5420759320259094
2003,1112,1281,0.8020523190498352
2003,1112,1301,0.8538392782211304
2003,1112,1323,0.7807391285896301
2003,1112,1328,0.44674450159072876
2003,1112,1329,0.8020523190498352
2003,1112,1332,0.7726501226425171
2003,1112,1335,0.7850958704948425
2003,1112,1338,0.4199789762496948
2003,1112,1345,0.7985803484916687
2003,1112,1354,0.9665242433547974
2003,1112,1356,0.7850958704948425
2003,1112,1358,0.9443581700325012
2003,1112,1360,0.9448624849319458
2003,1112,1386,0.6873973608016968
2003,1112,1390,0.7453402280807495
2003,1112,1393,0.6594485640525818
2003,1112,1400,0.6703785061836243
2003,1112,1407,0.9170387983322144
2003,1112,1409,0.8971449732780457
2003,1112,1411,0.9369102120399475
2003,1112,1421,0.9369102120399475
2003,1112,1423,0.6896106600761414
2003,1112,1428,0.7985803484916687
2003,1112,1429,0.9443581700325012
2003,1112,1436,0.9534482359886169
2003,1112,1443,0.8710827827453613
2003,1112,1447,0.9443581700325012
2003,1112,1448,0.6267609596252441
2003,1112,1451,0.8787299990653992
2003,1112,1454,0.8487880825996399
2003,1112,1458,0.5950142741203308
2003,1112,1462,0.7823144793510437
2003,1113,1120,0.5149353742599487
2003,1113,1122,0.7329156398773193
2003,1113,1139,0.546112596988678
2003,1113,1140,0.4897017180919647
2003,1113,1141,0.6193994283676147
2003,1113,1143,0.5131192803382874
2003,1113,1153,0.5843417644500732
2003,1113,1160,0.5167297720909119
2003,1113,1161,0.7251139283180237
