season,team_a,team_b,p_a_wins
2003,1104,1112,0.4938843548297882
2003,1104,1113,0.7797574996948242
2003,1104,1120,0.4797838628292084
2003,1104,1122,0.8450049161911011
2003,1104,1139,0.5597469210624695
2003,1104,1140,0.7977760434150696
2003,1104,1141,0.7036415338516235
2003,1104,1143,0.8225370049476624
2003,1104,1153,0.7636998891830444
2003,1104,1160,0.5637287497520447
2003,1104,1161,0.7632707953453064
2003,1104,1163,0.3115602731704712
2003,1104,1166,0.8384965658187866
2003,1104,1173,0.8103090524673462
2003,1104,1181,0.3383137881755829
2003,1104,1190,0.9261839389801025
2003,1104,1196,0.39661934971809387
2003,1104,1211,0.6118417382240295
2003,1104,1221,0.9176594614982605
2003,1104,1228,0.5583834052085876
2003,1104,1231,0.6437203288078308
2003,1104,1237,0.8200340270996094
2003,1104,1242,0.41964420676231384
2003,1104,1246,0.3579722046852112
2003,1104,1257,0.6064279079437256
2003,1104,1261,0.6347261667251587
2003,1104,1264,0.7969785332679749
2003,1104,1266,0.7850655317306519
2003,1104,1268,0.6612045168876648
2003,1104,1272,0.5879179239273071
2003,1104,1277,0.4310265779495239
2003,1104,1280,0.8506054282188416
2003,1104,1281,0.5363288521766663
2003,1104,1301,0.5926308035850525
2003,1104,1323,0.4851449429988861
2003,1104,1328,0.6159442663192749
2003,1104,1329,0.5847733616828918
2003,1104,1332,0.5049337148666382
2003,1104,1335,0.95215904712677
2003,1104,1338,0.5983218550682068
2003,1104,1345,0.576467752456665
2003,1104,1354,0.9178678393363953
2003,1104,1356,0.8868805170059204
2003,1104,1358,0.7824061512947083
2003,1104,1360,0.5224208831787109
2003,1104,1386,0.7095496654510498
2003,1104,1390,0.646457314491272
2003,1104,1393,0.4414178729057312
2003,1104,1400,0.6906571984291077
2003,1104,1407,0.7586654424667358
2003,1104,1409,0.8236137628555298
2003,1104,1411,0.8875285387039185
2003,1104,1421,0.922792375087738
2003,1104,1423,0.9365190267562866
2003,1104,1428,0.8488579988479614
2003,1104,1429,0.7814866304397583
2003,1104,1436,0.8325532078742981
2003,1104,1443,0.6585602164268494
2003,1104,1447,0.7674412727355957
2003,1104,1448,0.6615095734596252
2003,1104,1451,0.8080201148986816
2003,1104,1454,0.7942603826522827
2003,1104,1458,0.502213180065155
2003,1104,1462,0.5877372622489929
2003,1112,1113,0.7971022129058838
2003,1112,1120,0.47353115677833557
2003,1112,1122,0.847578227519989
2003,1112,1139,0.5722262263298035
2003,1112,1140,0.8057965636253357
2003,1112,1141,0.7088350653648376
2003,1112,1143,0.8285389542579651
2003,1112,1153,0.7669885754585266
2003,1112,1160,0.5577183961868286
2003,1112,1161,0.7649330496788025
2003,1112,1163,0.3048188388347626
2003,1112,1166,0.8455106616020203
2003,1112,1173,0.8137266635894775
2003,1112,1181,0.3418574929237366
2003,1112,1190,0.9292480945587158
2003,1112,1196,0.3992297649383545
2003,1112,1211,0.6097458600997925
2003,1112,1221,0.9191311001777649
2003,1112,1228,0.5517554879188538
2003,1112,1231,0.6484176516532898
2003,1112,1237,0.823061466217041
2003,1112,1242,0.4231601357460022
2003,1112,1246,0.375055193901062
2003,1112,1257,0.6002731919288635
2003,1112,1261,0.6383344531059265
2003,1112,1264,0.8032842874526978
2003,1112,1266,0.789120614528656
2003,1112,1268,0.6586689949035645
2003,1112,1272,0.5873876214027405
2003,1112,1277,0.4114365875720978
2003,1112,1280,0.8524894714355469
2003,1112,1281,0.5463679432868958
2003,1112,1301,0.589420735836029
2003,1112,1323,0.4949686527252197
2003,1112,1328,0.6152740120887756
2003,1112,1329,0.5974072217941284
2003,1112,1332,0.5063995122909546
2003,1112,1335,0.953470766544342
2003,1112,1338,0.6054835915565491
2003,1112,1345,0.5798243880271912
2003,1112,1354,0.9195716977119446
2003,1112,1356,0.8904266357421875
2003,1112,1358,0.7906922101974487
2003,1112,1360,0.5136329531669617
2003,1112,1386,0.710700273513794
2003,1112,1390,0.6609172224998474
2003,1112,1393,0.4487709701061249
2003,1112,1400,0.6993001103401184
2003,1112,1407,0.766884982585907
2003,1112,1409,0.8293951749801636
2003,1112,1411,0.892162024974823
2003,1112,1421,0.925076961517334
2003,1112,1423,0.9370524883270264
2003,1112,1428,0.8484996557235718
2003,1112,1429,0.7842499017715454
2003,1112,1436,0.8343304395675659
2003,1112,1443,0.6681559085845947
2003,1112,1447,0.7693626284599304
2003,1112,1448,0.6524549722671509
2003,1112,1451,0.8092998266220093
2003,1112,1454,0.800609290599823
2003,1112,1458,0.5063267946243286
2003,1112,1462,0.5847610831260681
2003,1113,1120,0.19023464620113373
2003,1113,1122,0.5831992626190186
2003,1113,1139,0.24900825321674347
2003,1113,1140,0.5151533484458923
2003,1113,1141,0.3803209960460663
2003,1113,1143,0.5473703742027283
2003,1113,1153,0.46168258786201477
2003,1113,1160,0.2504338324069977
2003,1113,1161,0.45386171340942383
2003,1113,1163,0.10949602723121643
2003,1113,1166,0.5784016847610474
2003,1113,1173,0.5385799407958984
2003,1113,1181,0.11914128065109253
