season,team_a,team_b,p_a_wins
2003,1104,1112,0.20765637457370759
2003,1104,1113,0.5018274982770284
2003,1104,1120,0.576808234055837
2003,1104,1122,0.7699322601159414
2003,1104,1139,0.591510001818339
2003,1104,1140,0.44549537102381387
2003,1104,1141,0.5861152489980062
2003,1104,1143,0.5409162859121959
2003,1104,1153,0.5994426429271698
2003,1104,1160,0.5004175682862599
2003,1104,1161,0.7800187746683757
2003,1104,1163,0.3787576168775558
2003,1104,1166,0.40108364025751747
2003,1104,1173,0.4169137914975484
2003,1104,1181,0.35280472536881763
2003,1104,1190,0.8485176106293996
2003,1104,1196,0.32089987297852834
2003,1104,1211,0.5447641650835673
2003,1104,1221,0.6639278868834178
2003,1104,1228,0.260973226527373
2003,1104,1231,0.622708257039388
2003,1104,1237,0.8136747578779856
2003,1104,1242,0.24875514954328537
2003,1104,1246,0.12184987291693687
2003,1104,1257,0.36167239050070443
2003,1104,1261,0.35233029127120974
2003,1104,1264,0.6408979435761769
2003,1104,1266,0.34435763359069826
2003,1104,1268,0.37591543396313987
2003,1104,1272,0.3789456695318222
2003,1104,1277,0.376587971051534
2003,1104,1280,0.3598812599976858
2003,1104,1281,0.40992260773976646
2003,1104,1301,0.5945360521475475
2003,1104,1323,0.476053046186765
2003,1104,1328,0.24900624006986619
2003,1104,1329,0.462840148806572
2003,1104,1332,0.5007301092147827
2003,1104,1335,0.6276033739248912
2003,1104,1338,0.2078956921895345
2003,1104,1345,0.5521873335043589
2003,1104,1354,0.9558749377727509
2003,1104,1356,0.5305525382359823
2003,1104,1358,0.826264868179957
2003,1104,1360,0.6891825377941132
2003,1104,1386,0.446506537993749
2003,1104,1390,0.3954569180806478
2003,1104,1393,0.37244371374448143
2003,1104,1400,0.25098263571659724
2003,1104,1407,0.7051632444063822
2003,1104,1409,0.5983046531677246
2003,1104,1411,0.9491103649139404
2003,1104,1421,0.9477815330028534
2003,1104,1423,0.5442004303137461
2003,1104,1428,0.5120528062184652
2003,1104,1429,0.7854835251967113
