season,team_a,team_b,p_a_wins
2003,1104,1112,0.13213323068231972
2003,1104,1113,0.5482303462832487
2003,1104,1120,0.48129540595382936
2003,1104,1122,0.8436654282403938
2003,1104,1139,0.6476625302146752
2003,1104,1140,0.38781936150156804
2003,1104,1141,0.7167956905714818
2003,1104,1143,0.5178271303591601
2003,1104,1153,0.6449816867316615
2003,1104,1160,0.5482303462832487
2003,1104,1161,0.837221177213123
2003,1104,1163,0.2938415072956649
2003,1104,1166,0.3655385125741274
2003,1104,1173,0.47513706022142005
2003,1104,1181,0.30537046712883775
2003,1104,1190,0.8307871418138421
2003,1104,1196,0.24155443202139823
2003,1104,1211,0.4788614669684776
2003,1104,1221,0.6937784936886396
2003,1104,1228,0.24878601403703293
2003,1104,1231,0.6465894137453333
2003,1104,1237,0.8393018377294776
2003,1104,1242,0.19888057508887444
2003,1104,1246,0.057670828605474636
2003,1104,1257,0.32815271915546973
2003,1104,1261,0.29919370555083613
2003,1104,1264,0.6875166506757724
2003,1104,1266,0.30132294668585063
2003,1104,1268,0.3119985559816948
2003,1104,1272,0.3320295878341492
2003,1104,1277,0.3516594920024936
2003,1104,1280,0.29108044353977464
2003,1104,1281,0.3655385125741274
2003,1104,1301,0.6449816867316615
2003,1104,1323,0.41828893107830956
2003,1104,1328,0.12879763148147647
2003,1104,1329,0.4572362969808143
2003,1104,1332,0.4304259458250856
2003,1104,1335,0.638432428633194
2003,1104,1338,0.18807881770762308
2003,1104,1345,0.48129540595382936
2003,1104,1354,0.9647388104340182
2003,1104,1356,0.47175758504678644
2003,1104,1358,0.834530466360168
2003,1104,1360,0.8436654282403938
2003,1104,1386,0.3516594920024936
2003,1104,1390,0.32815271915546973
2003,1104,1393,0.30132294668585063
2003,1104,1400,0.13213323068231972
2003,1104,1407,0.6860046083017883
2003,1104,1409,0.6889743161153552
2003,1104,1411,0.9176155015444013
2003,1104,1421,0.9647388104340182
2003,1104,1423,0.47418829217633124
2003,1104,1428,0.5138472479967666
2003,1104,1429,0.8325407502900383
2003,1104,1436,0.8444647399707745
2003,1104,1443,0.5674228325571055
2003,1104,1447,0.8250985929916129
2003,1104,1448,0.2608172693727433
2003,1104,1451,0.6221001095519736
