season,team_a,team_b,p_a_wins
2003,1104,1112,0.23543517291545868
2003,1104,1113,0.5047738552093506
2003,1104,1120,0.5061998963356018
2003,1104,1122,0.7319281101226807
2003,1104,1139,0.5059831142425537
2003,1104,1140,0.48358044028282166
2003,1104,1141,0.6513605713844299
2003,1104,1143,0.487134724855423
2003,1104,1153,0.609918475151062
2003,1104,1160,0.5044811964035034
2003,1104,1161,0.7418299317359924
2003,1104,1163,0.37195783853530884
2003,1104,1166,0.4751909077167511
2003,1104,1173,0.3854675590991974
2003,1104,1181,0.336271733045578
2003,1104,1190,0.6847341656684875
2003,1104,1196,0.34490737318992615
2003,1104,1211,0.5126413106918335
2003,1104,1221,0.7230672240257263
2003,1104,1228,0.3484032452106476
2003,1104,1231,0.609918475151062
2003,1104,1237,0.7960160374641418
2003,1104,1242,0.25796204805374146
2003,1104,1246,0.13460534811019897
2003,1104,1257,0.331270694732666
2003,1104,1261,0.3433054983615875
2003,1104,1264,0.7188917398452759
2003,1104,1266,0.35388991236686707
2003,1104,1268,0.3839161694049835
2003,1104,1272,0.41182899475097656
2003,1104,1277,0.46023038029670715
2003,1104,1280,0.3749452233314514
2003,1104,1281,0.41725999116897583
2003,1104,1301,0.5794867873191833
2003,1104,1323,0.4955427944660187
2003,1104,1328,0.1793854534626007
2003,1104,1329,0.4759889245033264
2003,1104,1332,0.49418550729751587
2003,1104,1335,0.6119558811187744
2003,1104,1338,0.25796204805374146
2003,1104,1345,0.4991987645626068
2003,1104,1354,0.8331279754638672
2003,1104,1356,0.5114902853965759
2003,1104,1358,0.7757136821746826
2003,1104,1360,0.7798290848731995
2003,1104,1386,0.46102529764175415
2003,1104,1390,0.4330518841743469
2003,1104,1393,0.3451205790042877
2003,1104,1400,0.22415368258953094
2003,1104,1407,0.7230672240257263
2003,1104,1409,0.6314491033554077
2003,1104,1411,0.8331279754638672
2003,1104,1421,0.8331279754638672
2003,1104,1423,0.4900403618812561
2003,1104,1428,0.4977725148200989
2003,1104,1429,0.7336494326591492
2003,1104,1436,0.7886436581611633
2003,1104,1443,0.5990282893180847
2003,1104,1447,0.7153065800666809
2003,1104,1448,0.33047643303871155
2003,1104,1451,0.675043523311615
2003,1104,1454,0.593833863735199
2003,1104,1458,0.33856791257858276
2003,1104,1462,0.3451205790042877
2003,1112,1113,0.803816020488739
2003,1112,1120,0.803816020488739
2003,1112,1122,0.9542632102966309
2003,1112,1139,0.8658667802810669
2003,1112,1140,0.8378933072090149
2003,1112,1141,0.8719338774681091
2003,1112,1143,0.7900336384773254
2003,1112,1153,0.814641535282135
2003,1112,1160,0.8667206764221191
2003,1112,1161,0.9177788496017456
2003,1112,1163,0.7241228222846985
2003,1112,1166,0.772678554058075
2003,1112,1173,0.5760056376457214
2003,1112,1181,0.5897597074508667
2003,1112,1190,0.9620985984802246
