season,team_a,team_b,p_a_wins
2003,1104,1112,0.22111782431602478
2003,1104,1113,0.5121418237686157
2003,1104,1120,0.554241955280304
2003,1104,1122,0.7700145840644836
2003,1104,1139,0.6194899082183838
2003,1104,1140,0.4916396737098694
2003,1104,1141,0.7368828654289246
2003,1104,1143,0.5061880946159363
2003,1104,1153,0.5996564030647278
2003,1104,1160,0.5078795552253723
2003,1104,1161,0.789911687374115
2003,1104,1163,0.3727218508720398
2003,1104,1166,0.506498396396637
2003,1104,1173,0.4802316129207611
2003,1104,1181,0.3647729158401489
2003,1104,1190,0.7875381708145142
2003,1104,1196,0.31225934624671936
2003,1104,1211,0.5026491284370422
2003,1104,1221,0.7623127698898315
2003,1104,1228,0.3275604546070099
2003,1104,1231,0.6028986573219299
2003,1104,1237,0.7653793096542358
2003,1104,1242,0.24524937570095062
2003,1104,1246,0.14178325235843658
2003,1104,1257,0.4222411811351776
2003,1104,1261,0.3949190378189087
2003,1104,1264,0.7161089777946472
2003,1104,1266,0.42937806248664856
2003,1104,1268,0.3969348967075348
2003,1104,1272,0.3905165493488312
2003,1104,1277,0.3905165493488312
2003,1104,1280,0.38744640350341797
2003,1104,1281,0.45788049697875977
2003,1104,1301,0.6106351613998413
2003,1104,1323,0.4959450960159302
2003,1104,1328,0.28025591373443604
2003,1104,1329,0.43463224172592163
2003,1104,1332,0.5143074989318848
2003,1104,1335,0.6193898320198059
2003,1104,1338,0.26737821102142334
2003,1104,1345,0.5573510527610779
2003,1104,1354,0.8897594213485718
2003,1104,1356,0.5986950397491455
2003,1104,1358,0.7679100632667542
2003,1104,1360,0.780215322971344
2003,1104,1386,0.499776691198349
2003,1104,1390,0.43174266815185547
2003,1104,1393,0.38113129138946533
2003,1104,1400,0.3078573942184448
2003,1104,1407,0.6599991917610168
2003,1104,1409,0.6539971232414246
2003,1104,1411,0.8858066201210022
2003,1104,1421,0.8897594213485718
2003,1104,1423,0.5913522839546204
2003,1104,1428,0.5107703804969788
2003,1104,1429,0.789911687374115
2003,1104,1436,0.7730212211608887
2003,1104,1443,0.6643244028091431
2003,1104,1447,0.7454646825790405
2003,1104,1448,0.40518224239349365
2003,1104,1451,0.6634638905525208
2003,1104,1454,0.6124801635742188
2003,1104,1458,0.33298078179359436
2003,1104,1462,0.3793732821941376
2003,1112,1113,0.868137001991272
2003,1112,1120,0.8324807286262512
2003,1112,1122,0.9594761729240417
2003,1112,1139,0.8939756751060486
2003,1112,1140,0.8480632901191711
2003,1112,1141,0.8502548933029175
2003,1112,1143,0.8322411775588989
2003,1112,1153,0.8545851707458496
2003,1112,1160,0.868137001991272
2003,1112,1161,0.9123920202255249
2003,1112,1163,0.638978123664856
2003,1112,1166,0.8341697454452515
2003,1112,1173,0.8519971370697021
2003,1112,1181,0.5384284853935242
2003,1112,1190,0.9579448103904724
2003,1112,1196,0.5155991315841675
2003,1112,1211,0.8412083387374878
2003,1112,1221,0.9338685870170593
2003,1112,1228,0.5408244729042053
2003,1112,1231,0.8509109616279602
2003,1112,1237,0.967985212802887
2003,1112,1242,0.5155991315841675
2003,1112,1246,0.3427051901817322
2003,1112,1257,0.6944130063056946
2003,1112,1261,0.5349705219268799
2003,1112,1264,0.9298799633979797
2003,1112,1266,0.7161200642585754
2003,1112,1268,0.6020330786705017
2003,1112,1272,0.6333335638046265
2003,1112,1277,0.6881096363067627
2003,1112,1280,0.5891659259796143
2003,1112,1281,0.7113313674926758
2003,1112,1301,0.8646455407142639
2003,1112,1323,0.7531448006629944
2003,1112,1328,0.4477008283138275
2003,1112,1329,0.7113313674926758
2003,1112,1332,0.7729961276054382
2003,1112,1335,0.8601143956184387
2003,1112,1338,0.43200841546058655
2003,1112,1345,0.7843093872070312
2003,1112,1354,0.9661251902580261
2003,1112,1356,0.8525832295417786
2003,1112,1358,0.9261372685432434
2003,1112,1360,0.9221713542938232
2003,1112,1386,0.6881096363067627
2003,1112,1390,0.7698417901992798
2003,1112,1393,0.6968938112258911
2003,1112,1400,0.6977964043617249
2003,1112,1407,0.9298799633979797
2003,1112,1409,0.9285840392112732
2003,1112,1411,0.9648022055625916
2003,1112,1421,0.9661251902580261
2003,1112,1423,0.8636466860771179
2003,1112,1428,0.8653167486190796
2003,1112,1429,0.9261372685432434
2003,1112,1436,0.967985212802887
2003,1112,1443,0.9276894927024841
2003,1112,1447,0.9261372685432434
2003,1112,1448,0.760235607624054
2003,1112,1451,0.931778609752655
2003,1112,1454,0.917711079120636
2003,1112,1458,0.5891659259796143
