season,team_a,team_b,p_a_wins
2003,1104,1112,0.23980978180964788
2003,1104,1113,0.5194322427113851
2003,1104,1120,0.5752317627271016
2003,1104,1122,0.7890245338280996
2003,1104,1139,0.6306390325228374
2003,1104,1140,0.4962567985057831
2003,1104,1141,0.6192999064922333
2003,1104,1143,0.5728036443392436
2003,1104,1153,0.5999220788478852
2003,1104,1160,0.5203202943007151
2003,1104,1161,0.7718086620171865
2003,1104,1163,0.3651775926351547
2003,1104,1166,0.48445480366547905
2003,1104,1173,0.4952561487754186
2003,1104,1181,0.38260011275609335
2003,1104,1190,0.7995579143365225
2003,1104,1196,0.3429662237564723
2003,1104,1211,0.5804135163625082
2003,1104,1221,0.7139313081900279
2003,1104,1228,0.2974208414554596
2003,1104,1231,0.6336540043354034
2003,1104,1237,0.7757654150327047
2003,1104,1242,0.2651134838660558
2003,1104,1246,0.14121517663200697
2003,1104,1257,0.3874736855427424
2003,1104,1261,0.34293198883533477
2003,1104,1264,0.6844730099042257
2003,1104,1266,0.39603748818238577
2003,1104,1268,0.35987606445948284
2003,1104,1272,0.39469092190265653
2003,1104,1277,0.36906586984793344
2003,1104,1280,0.36222054362297057
2003,1104,1281,0.41275873879591624
2003,1104,1301,0.5962909360726675
2003,1104,1323,0.45896892646948495
2003,1104,1328,0.2599933723608653
2003,1104,1329,0.46562445362408955
2003,1104,1332,0.5143095423777898
2003,1104,1335,0.662289160490036
2003,1104,1338,0.261190265417099
2003,1104,1345,0.5411580542723338
2003,1104,1354,0.9549402376015981
2003,1104,1356,0.5554070075352987
2003,1104,1358,0.7920151293277741
2003,1104,1360,0.728617521127065
2003,1104,1386,0.4636398762464523
2003,1104,1390,0.42897363007068634
2003,1104,1393,0.4117824504772822
2003,1104,1400,0.25809041907389957
2003,1104,1407,0.7340931971867879
2003,1104,1409,0.6278976420561473
2003,1104,1411,0.9452204406261444
2003,1104,1421,0.9342840413252512
2003,1104,1423,0.5673522531986237
2003,1104,1428,0.5760527153809866
2003,1104,1429,0.791233758131663
2003,1104,1436,0.7876039286454518
2003,1104,1443,0.5879456281661988
2003,1104,1447,0.8952224473158519
2003,1104,1448,0.4140991429487864
2003,1104,1451,0.6688997288544972
2003,1104,1454,0.5701248447100321
2003,1104,1458,0.36128797233104704
2003,1104,1462,0.373303293188413
2003,1112,1113,0.7245961288611095
2003,1112,1120,0.7733034133911133
2003,1112,1122,0.9475217282772064
2003,1112,1139,0.8466179033120473
2003,1112,1140,0.7262862761815388
2003,1112,1141,0.7514672855536143
2003,1112,1143,0.73071116010348
2003,1112,1153,0.7664028664429983
2003,1112,1160,0.7685242275396983
2003,1112,1161,0.9010074257850647
2003,1112,1163,0.6912832379341125
2003,1112,1166,0.7300717810789744
2003,1112,1173,0.743867673476537
2003,1112,1181,0.522776276866595
2003,1112,1190,0.9408559083938599
2003,1112,1196,0.5151650875806808
2003,1112,1211,0.8189351220925649
2003,1112,1221,0.8550600826740264
2003,1112,1228,0.4958388715982437
2003,1112,1231,0.7596006453037262
2003,1112,1237,0.9713595887025197
2003,1112,1242,0.4990217715501785
2003,1112,1246,0.36081887086232506
2003,1112,1257,0.7054474810759227
2003,1112,1261,0.5759982645511628
2003,1112,1264,0.846578045686086
2003,1112,1266,0.704564102490743
2003,1112,1268,0.5519529124101002
2003,1112,1272,0.6662180145581563
2003,1112,1277,0.6790567298730215
2003,1112,1280,0.5753110031286875
2003,1112,1281,0.6940453728040059
2003,1112,1301,0.7744158625602722
2003,1112,1323,0.7326984842618306
2003,1112,1328,0.49900984863440195
2003,1112,1329,0.7411678036053976
2003,1112,1332,0.7514809648195903
2003,1112,1335,0.8143696626027425
2003,1112,1338,0.4534866193930308
2003,1112,1345,0.758360755443573
2003,1112,1354,0.962688293059667
2003,1112,1356,0.829853641986847
2003,1112,1358,0.9715159177780152
2003,1112,1360,0.8195599834124248
2003,1112,1386,0.6963569382826488
2003,1112,1390,0.7415450195471446
2003,1112,1393,0.7096013327439626
2003,1112,1400,0.6331320663293203
2003,1112,1407,0.8852416495482127
2003,1112,1409,0.8085241953531901
2003,1112,1411,0.9568187415599823
2003,1112,1421,0.9581662277380626
2003,1112,1423,0.7305429617563883
2003,1112,1428,0.8146399478117625
2003,1112,1429,0.9419631361961365
2003,1112,1436,0.9673846860726675
2003,1112,1443,0.8539756834506989
2003,1112,1447,0.9706999440987905
2003,1112,1448,0.7097441852092743
2003,1112,1451,0.8664836406707763
2003,1112,1454,0.7883200546105703
2003,1112,1458,0.6529393454392751
2003,1112,1462,0.7126144230365753
2003,1113,1120,0.5785006562868754
2003,1113,1122,0.8266674061616262
2003,1113,1139,0.7307888766129812
2003,1113,1140,0.5513574461142222
2003,1113,1141,0.6177457849184672
2003,1113,1143,0.5641047159830729
2003,1113,1153,0.6091268797715504
2003,1113,1160,0.5007001201311747
2003,1113,1161,0.7478610833485921
2003,1113,1163,0.4555871645609538
2003,1113,1166,0.4902646114428838
2003,1113,1173,0.5445547739664713
2003,1113,1181,0.3946557213862737
2003,1113,1190,0.8230552434921264
2003,1113,1196,0.3677943011124929
2003,1113,1211,0.6259167889753977
2003,1113,1221,0.7251512249310811
2003,1113,1228,0.3695298661788305
2003,1113,1231,0.6326944609483083
2003,1113,1237,0.8189160525798798
2003,1113,1242,0.2731369505325953
2003,1113,1246,0.165946892897288
2003,1113,1257,0.3857757866382599
2003,1113,1261,0.37131910721460976
2003,1113,1264,0.6873368680477142
2003,1113,1266,0.413804296652476
2003,1113,1268,0.36269237101078033
2003,1113,1272,0.3945551574230194
2003,1113,1277,0.4650585780541102
2003,1113,1280,0.3810294101635615
2003,1113,1281,0.41625540256500243
2003,1113,1301,0.6293955663839976
2003,1113,1323,0.5145368585983913
2003,1113,1328,0.25784437706073127
2003,1113,1329,0.48237368166446687
2003,1113,1332,0.5197324305772781
2003,1113,1335,0.6698741316795349
2003,1113,1338,0.3494624396165212
2003,1113,1345,0.5776687502861023
2003,1113,1354,0.9549402376015981
2003,1113,1356,0.7071853836377462
2003,1113,1358,0.8203365465005239
2003,1113,1360,0.7667377491792043
2003,1113,1386,0.46949180563290915
2003,1113,1390,0.48927536606788635
2003,1113,1393,0.4154750188191732
2003,1113,1400,0.303448877731959
2003,1113,1407,0.7231502950191497
2003,1113,1409,0.6372385044892629
2003,1113,1411,0.9450529078642528
2003,1113,1421,0.9342050194740296
2003,1113,1423,0.5694296260674795
2003,1113,1428,0.5303680847088496
2003,1113,1429,0.794716739654541
2003,1113,1436,0.8052936096986135
2003,1113,1443,0.5657619098822276
2003,1113,1447,0.9425410290559133
2003,1113,1448,0.43669911921024324
2003,1113,1451,0.6874334871768951
2003,1113,1454,0.5970834930737813
2003,1113,1458,0.36670505702495576
2003,1113,1462,0.39640795389811195
2003,1120,1122,0.7941888610521952
2003,1120,1139,0.5438611765702566
2003,1120,1140,0.4756188243627548
2003,1120,1141,0.5134413768847783
2003,1120,1143,0.48157068391640984
2003,1120,1153,0.4759101212024689
2003,1120,1160,0.39676824112733206
2003,1120,1161,0.6775437911351522
2003,1120,1163,0.35794464747111004
2003,1120,1166,0.38613850673039757
2003,1120,1173,0.3740013837814331
2003,1120,1181,0.33899205724398296
2003,1120,1190,0.7961085418860118
2003,1120,1196,0.3088552872339884
2003,1120,1211,0.5078742613395055
2003,1120,1221,0.7073744416236878
2003,1120,1228,0.2997648154695829
2003,1120,1231,0.43073554933071134
2003,1120,1237,0.7933065315087636
2003,1120,1242,0.1822023332118988
2003,1120,1246,0.08495211626092593
2003,1120,1257,0.3735399772723516
2003,1120,1261,0.3602992792924245
2003,1120,1264,0.6394864539305369
2003,1120,1266,0.33838724295298256
2003,1120,1268,0.36209335923194885
2003,1120,1272,0.3608240703741709
2003,1120,1277,0.4112823565800985
2003,1120,1280,0.37477322220802306
2003,1120,1281,0.37973907589912415
2003,1120,1301,0.4529397080341975
2003,1120,1323,0.3899640828371048
2003,1120,1328,0.18913101156552634
2003,1120,1329,0.38919869959354403
2003,1120,1332,0.39204313258330026
2003,1120,1335,0.5769952336947123
2003,1120,1338,0.22406203746795655
2003,1120,1345,0.4480755259593328
2003,1120,1354,0.9093021035194397
2003,1120,1356,0.5577261269092559
2003,1120,1358,0.7959471484025319
2003,1120,1360,0.6599221706390381
2003,1120,1386,0.3755098114411036
2003,1120,1390,0.37329264283180236
2003,1120,1393,0.38052758475144705
2003,1120,1400,0.24219769487778345
2003,1120,1407,0.6869325339794159
2003,1120,1409,0.4976605455080668
2003,1120,1411,0.9450234790643056
2003,1120,1421,0.9454678217569987
2003,1120,1423,0.5086380998293559
2003,1120,1428,0.5184294670820236
2003,1120,1429,0.7561382174491882
2003,1120,1436,0.7975754340489706
2003,1120,1443,0.6265800972779592
2003,1120,1447,0.8707143127918243
2003,1120,1448,0.3601748476425807
2003,1120,1451,0.6746836364269256
2003,1120,1454,0.6217590888341268
2003,1120,1458,0.36288040479024253
2003,1120,1462,0.34382456839084624
2003,1122,1139,0.23435123016436896
2003,1122,1140,0.17230703582366308
2003,1122,1141,0.23266121794780095
2003,1122,1143,0.20506401111682257
2003,1122,1153,0.2013909007112185
2003,1122,1160,0.17455815772215524
2003,1122,1161,0.28565754095713297
2003,1122,1163,0.11437024051944415
2003,1122,1166,0.17614119847615559
2003,1122,1173,0.16886594047149023
2003,1122,1181,0.10408600742618243
2003,1122,1190,0.6231595933437347
2003,1122,1196,0.05446905059119066
2003,1122,1211,0.19306374738613766
2003,1122,1221,0.3547296911478043
2003,1122,1228,0.06625735660394033
2003,1122,1231,0.21290273120005926
2003,1122,1237,0.5906538983186086
2003,1122,1242,0.05646260355909665
2003,1122,1246,0.042284338052074114
2003,1122,1257,0.06924589835107327
2003,1122,1261,0.0681427943209807
2003,1122,1264,0.29860362311204275
2003,1122,1266,0.13698575720191003
2003,1122,1268,0.07791075967252255
2003,1122,1272,0.14360215018192926
2003,1122,1277,0.11566007087628047
2003,1122,1280,0.059615865846474964
2003,1122,1281,0.16331976850827534
2003,1122,1301,0.21467540711164473
2003,1122,1323,0.20799276878436407
2003,1122,1328,0.04504297996560733
2003,1122,1329,0.17944609820842744
2003,1122,1332,0.20797395606835684
2003,1122,1335,0.23377856612205505
2003,1122,1338,0.05040434636175632
2003,1122,1345,0.20898399700721104
2003,1122,1354,0.7800994356473286
2003,1122,1356,0.2084140196442604
2003,1122,1358,0.6524163603782653
2003,1122,1360,0.2496432527899742
2003,1122,1386,0.16138085275888442
2003,1122,1390,0.16042709698279697
