season,team_a,team_b,p_a_wins
2003,1104,1112,0.20456455647945404
2003,1104,1113,0.5379388332366943
2003,1104,1120,0.4898768365383148
2003,1104,1122,0.767784833908081
2003,1104,1139,0.6075668931007385
2003,1104,1140,0.42737051844596863
2003,1104,1141,0.657446563243866
2003,1104,1143,0.5164275765419006
2003,1104,1153,0.5994945764541626
2003,1104,1160,0.5295466184616089
2003,1104,1161,0.7577984929084778
2003,1104,1163,0.347057044506073
2003,1104,1166,0.3998379707336426
2003,1104,1173,0.4787276089191437
2003,1104,1181,0.35705825686454773
2003,1104,1190,0.7568655610084534
2003,1104,1196,0.30927738547325134
2003,1104,1211,0.4879801869392395
2003,1104,1221,0.6481199860572815
2003,1104,1228,0.31488198041915894
2003,1104,1231,0.5922833681106567
2003,1104,1237,0.7691234946250916
2003,1104,1242,0.2764434814453125
2003,1104,1246,0.12274608761072159
2003,1104,1257,0.3759194314479828
2003,1104,1261,0.34798336029052734
2003,1104,1264,0.6318944692611694
2003,1104,1266,0.35385850071907043
2003,1104,1268,0.35880473256111145
2003,1104,1272,0.3739005923271179
2003,1104,1277,0.3885289430618286
2003,1104,1280,0.3445889353752136
2003,1104,1281,0.3998379707336426
2003,1104,1301,0.5994945764541626
2003,1104,1323,0.4385391175746918
2003,1104,1328,0.20456455647945404
2003,1104,1329,0.47814562916755676
2003,1104,1332,0.446475088596344
2003,1104,1335,0.5972982048988342
2003,1104,1338,0.26397913694381714
2003,1104,1345,0.4898768365383148
2003,1104,1354,0.9188586473464966
2003,1104,1356,0.4856968820095062
2003,1104,1358,0.7572386264801025
2003,1104,1360,0.767784833908081
2003,1104,1386,0.3885289430618286
2003,1104,1390,0.3759194314479828
2003,1104,1393,0.35385850071907043
2003,1104,1400,0.21847577393054962
2003,1104,1407,0.6388323307037354
2003,1104,1409,0.6388323307037354
2003,1104,1411,0.8562850952148438
2003,1104,1421,0.9188586473464966
2003,1104,1423,0.4875930845737457
2003,1104,1428,0.5086339116096497
2003,1104,1429,0.7556001543998718
2003,1104,1436,0.7745177149772644
2003,1104,1443,0.5452845096588135
2003,1104,1447,0.7476593852043152
2003,1104,1448,0.3261246085166931
2003,1104,1451,0.5795586705207825
2003,1104,1454,0.5266746878623962
2003,1104,1458,0.3445889353752136
2003,1104,1462,0.35385850071907043
2003,1112,1113,0.8056799173355103
2003,1112,1120,0.8183978796005249
2003,1112,1122,0.9473732113838196
2003,1112,1139,0.8835747838020325
2003,1112,1140,0.8132758736610413
2003,1112,1141,0.8207880258560181
2003,1112,1143,0.7681253552436829
2003,1112,1153,0.8024597764015198
2003,1112,1160,0.8263681530952454
2003,1112,1161,0.950588583946228
2003,1112,1163,0.7643076181411743
2003,1112,1166,0.7850011587142944
2003,1112,1173,0.7591878771781921
2003,1112,1181,0.503357470035553
2003,1112,1190,0.8983539342880249
2003,1112,1196,0.5131195783615112
2003,1112,1211,0.8229573369026184
2003,1112,1221,0.911653995513916
2003,1112,1228,0.47896355390548706
2003,1112,1231,0.8050975799560547
2003,1112,1237,0.9721996188163757
2003,1112,1242,0.5131195783615112
2003,1112,1246,0.27288752794265747
2003,1112,1257,0.6946238875389099
2003,1112,1261,0.5867035984992981
2003,1112,1264,0.9145653247833252
2003,1112,1266,0.7071949243545532
2003,1112,1268,0.5381397008895874
